gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	CD8+ CD73+ regulatory T cells	CD8+ NK-like TEMRA cells	CD8+ NK-like early effector T cells	CD8+ TEMRA cells	CD8+ central memory T cells	CD8+ cycling effector T cells	CD8+ effector memory T cells 1	CD8+ effector memory T cells 2	CD8+ exhausted T cells	CD8+ naive T cells	Gamma Delta T cells	MAIT cells
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03C093767	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09DE07794	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC00064A9CE	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC067AD890A	0.204	0.745	0.941	1.367	1.319	1.351	0.744	1.262	0.0	0.321	0.725	0.292
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC01C699B73	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067433F6B	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F516B854	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC011F01833	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC04936738A	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C907A888	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC087556B01	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08E75294D	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC008F4294F	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0517A327B	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.0	0.006	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.139	0.0	0.008	0.0	0.009	0.0	0.008	0.018	0.0	0.005	0.0	0.005
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.139	0.0	0.008	0.0	0.009	0.0	0.008	0.018	0.0	0.005	0.0	0.005
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.139	0.0	0.008	0.0	0.009	0.0	0.008	0.018	0.0	0.005	0.0	0.005
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.139	0.0	0.008	0.0	0.009	0.0	0.008	0.018	0.0	0.005	0.0	0.005
